date,sitename,county,aqi,status
07-01-2024 23:00,Annan,Tainan City,96,Moderate
07-01-2024 22:00,Annan,Tainan City,101,Unhealthy for Sensitive Groups
07-01-2024 21:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
07-01-2024 20:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
07-01-2024 19:00,Annan,Tainan City,101,Unhealthy for Sensitive Groups
07-01-2024 18:00,Annan,Tainan City,97,Moderate
07-01-2024 17:00,Annan,Tainan City,94,Moderate
07-01-2024 16:00,Annan,Tainan City,92,Moderate
07-01-2024 15:00,Annan,Tainan City,93,Moderate
07-01-2024 14:00,Annan,Tainan City,97,Moderate
07-01-2024 13:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
07-01-2024 12:00,Annan,Tainan City,112,Unhealthy for Sensitive Groups
07-01-2024 11:00,Annan,Tainan City,116,Unhealthy for Sensitive Groups
07-01-2024 10:00,Annan,Tainan City,22,Good
07-01-2024 06:00,Annan,Tainan City,128,Unhealthy for Sensitive Groups
07-01-2024 05:00,Annan,Tainan City,130,Unhealthy for Sensitive Groups
07-01-2024 04:00,Annan,Tainan City,131,Unhealthy for Sensitive Groups
07-01-2024 03:00,Annan,Tainan City,136,Unhealthy for Sensitive Groups
07-01-2024 02:00,Annan,Tainan City,138,Unhealthy for Sensitive Groups
07-01-2024 01:00,Annan,Tainan City,135,Unhealthy for Sensitive Groups
07-01-2024 00:00,Annan,Tainan City,131,Unhealthy for Sensitive Groups
06-01-2024 23:00,Annan,Tainan City,123,Unhealthy for Sensitive Groups
06-01-2024 22:00,Annan,Tainan City,116,Unhealthy for Sensitive Groups
06-01-2024 21:00,Annan,Tainan City,109,Unhealthy for Sensitive Groups
06-01-2024 20:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
06-01-2024 19:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
06-01-2024 18:00,Annan,Tainan City,111,Unhealthy for Sensitive Groups
06-01-2024 17:00,Annan,Tainan City,123,Unhealthy for Sensitive Groups
06-01-2024 16:00,Annan,Tainan City,126,Unhealthy for Sensitive Groups
06-01-2024 15:00,Annan,Tainan City,125,Unhealthy for Sensitive Groups
06-01-2024 14:00,Annan,Tainan City,123,Unhealthy for Sensitive Groups
06-01-2024 13:00,Annan,Tainan City,127,Unhealthy for Sensitive Groups
06-01-2024 12:00,Annan,Tainan City,139,Unhealthy for Sensitive Groups
06-01-2024 11:00,Annan,Tainan City,152,Unhealthy
06-01-2024 10:00,Annan,Tainan City,154,Unhealthy
06-01-2024 09:00,Annan,Tainan City,156,Unhealthy
06-01-2024 08:00,Annan,Tainan City,157,Unhealthy
06-01-2024 07:00,Annan,Tainan City,157,Unhealthy
06-01-2024 06:00,Annan,Tainan City,156,Unhealthy
06-01-2024 05:00,Annan,Tainan City,155,Unhealthy
06-01-2024 04:00,Annan,Tainan City,153,Unhealthy
06-01-2024 03:00,Annan,Tainan City,149,Unhealthy for Sensitive Groups
06-01-2024 02:00,Annan,Tainan City,141,Unhealthy for Sensitive Groups
06-01-2024 01:00,Annan,Tainan City,133,Unhealthy for Sensitive Groups
06-01-2024 00:00,Annan,Tainan City,126,Unhealthy for Sensitive Groups
05-01-2024 23:00,Annan,Tainan City,119,Unhealthy for Sensitive Groups
05-01-2024 22:00,Annan,Tainan City,112,Unhealthy for Sensitive Groups
05-01-2024 21:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
05-01-2024 20:00,Annan,Tainan City,99,Moderate
05-01-2024 19:00,Annan,Tainan City,93,Moderate
05-01-2024 18:00,Annan,Tainan City,90,Moderate
05-01-2024 17:00,Annan,Tainan City,86,Moderate
05-01-2024 16:00,Annan,Tainan City,89,Moderate
05-01-2024 15:00,Annan,Tainan City,95,Moderate
05-01-2024 14:00,Annan,Tainan City,98,Moderate
05-01-2024 13:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
05-01-2024 12:00,Annan,Tainan City,109,Unhealthy for Sensitive Groups
05-01-2024 11:00,Annan,Tainan City,109,Unhealthy for Sensitive Groups
05-01-2024 10:00,Annan,Tainan City,110,Unhealthy for Sensitive Groups
05-01-2024 09:00,Annan,Tainan City,107,Unhealthy for Sensitive Groups
05-01-2024 08:00,Annan,Tainan City,106,Unhealthy for Sensitive Groups
05-01-2024 07:00,Annan,Tainan City,103,Unhealthy for Sensitive Groups
05-01-2024 06:00,Annan,Tainan City,100,Moderate
05-01-2024 05:00,Annan,Tainan City,100,Moderate
05-01-2024 04:00,Annan,Tainan City,93,Moderate
05-01-2024 03:00,Annan,Tainan City,87,Moderate
05-01-2024 02:00,Annan,Tainan City,83,Moderate
05-01-2024 01:00,Annan,Tainan City,78,Moderate
05-01-2024 00:00,Annan,Tainan City,79,Moderate
04-01-2024 23:00,Annan,Tainan City,81,Moderate
04-01-2024 22:00,Annan,Tainan City,83,Moderate
04-01-2024 21:00,Annan,Tainan City,85,Moderate
04-01-2024 20:00,Annan,Tainan City,81,Moderate
04-01-2024 19:00,Annan,Tainan City,76,Moderate
04-01-2024 18:00,Annan,Tainan City,70,Moderate
04-01-2024 17:00,Annan,Tainan City,64,Moderate
04-01-2024 16:00,Annan,Tainan City,64,Moderate
04-01-2024 15:00,Annan,Tainan City,66,Moderate
04-01-2024 14:00,Annan,Tainan City,68,Moderate
04-01-2024 13:00,Annan,Tainan City,72,Moderate
04-01-2024 12:00,Annan,Tainan City,74,Moderate
04-01-2024 11:00,Annan,Tainan City,75,Moderate
04-01-2024 10:00,Annan,Tainan City,72,Moderate
04-01-2024 09:00,Annan,Tainan City,69,Moderate
04-01-2024 08:00,Annan,Tainan City,67,Moderate
04-01-2024 07:00,Annan,Tainan City,63,Moderate
04-01-2024 06:00,Annan,Tainan City,62,Moderate
04-01-2024 05:00,Annan,Tainan City,62,Moderate
04-01-2024 04:00,Annan,Tainan City,61,Moderate
04-01-2024 03:00,Annan,Tainan City,60,Moderate
04-01-2024 02:00,Annan,Tainan City,60,Moderate
04-01-2024 01:00,Annan,Tainan City,61,Moderate
04-01-2024 00:00,Annan,Tainan City,63,Moderate
03-01-2024 23:00,Annan,Tainan City,66,Moderate
03-01-2024 22:00,Annan,Tainan City,70,Moderate
03-01-2024 21:00,Annan,Tainan City,76,Moderate
03-01-2024 20:00,Annan,Tainan City,79,Moderate
03-01-2024 19:00,Annan,Tainan City,81,Moderate
03-01-2024 18:00,Annan,Tainan City,82,Moderate
03-01-2024 17:00,Annan,Tainan City,85,Moderate
03-01-2024 16:00,Annan,Tainan City,89,Moderate
03-01-2024 15:00,Annan,Tainan City,100,Moderate
03-01-2024 14:00,Annan,Tainan City,98,Moderate
03-01-2024 13:00,Annan,Tainan City,106,Unhealthy for Sensitive Groups
03-01-2024 12:00,Annan,Tainan City,113,Unhealthy for Sensitive Groups
03-01-2024 11:00,Annan,Tainan City,114,Unhealthy for Sensitive Groups
03-01-2024 10:00,Annan,Tainan City,119,Unhealthy for Sensitive Groups
03-01-2024 09:00,Annan,Tainan City,112,Unhealthy for Sensitive Groups
03-01-2024 08:00,Annan,Tainan City,106,Unhealthy for Sensitive Groups
03-01-2024 07:00,Annan,Tainan City,99,Moderate
03-01-2024 06:00,Annan,Tainan City,90,Moderate
03-01-2024 05:00,Annan,Tainan City,85,Moderate
03-01-2024 04:00,Annan,Tainan City,83,Moderate
03-01-2024 03:00,Annan,Tainan City,86,Moderate
03-01-2024 02:00,Annan,Tainan City,89,Moderate
03-01-2024 01:00,Annan,Tainan City,91,Moderate
03-01-2024 00:00,Annan,Tainan City,90,Moderate
02-01-2024 23:00,Annan,Tainan City,87,Moderate
02-01-2024 22:00,Annan,Tainan City,88,Moderate
02-01-2024 21:00,Annan,Tainan City,88,Moderate
02-01-2024 20:00,Annan,Tainan City,88,Moderate
02-01-2024 19:00,Annan,Tainan City,88,Moderate
02-01-2024 18:00,Annan,Tainan City,91,Moderate
02-01-2024 17:00,Annan,Tainan City,96,Moderate
02-01-2024 16:00,Annan,Tainan City,100,Moderate
02-01-2024 15:00,Annan,Tainan City,107,Unhealthy for Sensitive Groups
02-01-2024 14:00,Annan,Tainan City,113,Unhealthy for Sensitive Groups
02-01-2024 13:00,Annan,Tainan City,115,Unhealthy for Sensitive Groups
02-01-2024 12:00,Annan,Tainan City,115,Unhealthy for Sensitive Groups
02-01-2024 11:00,Annan,Tainan City,110,Unhealthy for Sensitive Groups
02-01-2024 10:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
02-01-2024 09:00,Annan,Tainan City,99,Moderate
02-01-2024 08:00,Annan,Tainan City,100,Moderate
02-01-2024 07:00,Annan,Tainan City,98,Moderate
02-01-2024 06:00,Annan,Tainan City,96,Moderate
02-01-2024 05:00,Annan,Tainan City,93,Moderate
02-01-2024 04:00,Annan,Tainan City,92,Moderate
02-01-2024 03:00,Annan,Tainan City,94,Moderate
02-01-2024 02:00,Annan,Tainan City,97,Moderate
02-01-2024 01:00,Annan,Tainan City,101,Unhealthy for Sensitive Groups
02-01-2024 00:00,Annan,Tainan City,102,Unhealthy for Sensitive Groups
01-01-2024 23:00,Annan,Tainan City,102,Unhealthy for Sensitive Groups
01-01-2024 22:00,Annan,Tainan City,103,Unhealthy for Sensitive Groups
01-01-2024 21:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
01-01-2024 20:00,Annan,Tainan City,103,Unhealthy for Sensitive Groups
01-01-2024 19:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
01-01-2024 18:00,Annan,Tainan City,107,Unhealthy for Sensitive Groups
01-01-2024 17:00,Annan,Tainan City,110,Unhealthy for Sensitive Groups
01-01-2024 16:00,Annan,Tainan City,110,Unhealthy for Sensitive Groups
01-01-2024 15:00,Annan,Tainan City,111,Unhealthy for Sensitive Groups
01-01-2024 14:00,Annan,Tainan City,108,Unhealthy for Sensitive Groups
01-01-2024 13:00,Annan,Tainan City,108,Unhealthy for Sensitive Groups
01-01-2024 12:00,Annan,Tainan City,112,Unhealthy for Sensitive Groups
01-01-2024 11:00,Annan,Tainan City,112,Unhealthy for Sensitive Groups
01-01-2024 10:00,Annan,Tainan City,115,Unhealthy for Sensitive Groups
01-01-2024 09:00,Annan,Tainan City,116,Unhealthy for Sensitive Groups
01-01-2024 08:00,Annan,Tainan City,118,Unhealthy for Sensitive Groups
01-01-2024 07:00,Annan,Tainan City,123,Unhealthy for Sensitive Groups
01-01-2024 06:00,Annan,Tainan City,126,Unhealthy for Sensitive Groups
01-01-2024 05:00,Annan,Tainan City,129,Unhealthy for Sensitive Groups
01-01-2024 04:00,Annan,Tainan City,134,Unhealthy for Sensitive Groups
01-01-2024 03:00,Annan,Tainan City,141,Unhealthy for Sensitive Groups
01-01-2024 02:00,Annan,Tainan City,146,Unhealthy for Sensitive Groups
01-01-2024 01:00,Annan,Tainan City,147,Unhealthy for Sensitive Groups
01-01-2024 00:00,Annan,Tainan City,145,Unhealthy for Sensitive Groups
31-12-2023 23:00,Annan,Tainan City,138,Unhealthy for Sensitive Groups
31-12-2023 22:00,Annan,Tainan City,128,Unhealthy for Sensitive Groups
31-12-2023 21:00,Annan,Tainan City,114,Unhealthy for Sensitive Groups
31-12-2023 20:00,Annan,Tainan City,100,Moderate
31-12-2023 19:00,Annan,Tainan City,90,Moderate
31-12-2023 18:00,Annan,Tainan City,88,Moderate
31-12-2023 17:00,Annan,Tainan City,91,Moderate
31-12-2023 16:00,Annan,Tainan City,94,Moderate
31-12-2023 15:00,Annan,Tainan City,94,Moderate
31-12-2023 14:00,Annan,Tainan City,96,Moderate
31-12-2023 13:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
31-12-2023 12:00,Annan,Tainan City,116,Unhealthy for Sensitive Groups
31-12-2023 11:00,Annan,Tainan City,130,Unhealthy for Sensitive Groups
31-12-2023 10:00,Annan,Tainan City,139,Unhealthy for Sensitive Groups
31-12-2023 09:00,Annan,Tainan City,143,Unhealthy for Sensitive Groups
31-12-2023 08:00,Annan,Tainan City,140,Unhealthy for Sensitive Groups
31-12-2023 07:00,Annan,Tainan City,133,Unhealthy for Sensitive Groups
31-12-2023 06:00,Annan,Tainan City,125,Unhealthy for Sensitive Groups
31-12-2023 05:00,Annan,Tainan City,119,Unhealthy for Sensitive Groups
31-12-2023 04:00,Annan,Tainan City,113,Unhealthy for Sensitive Groups
31-12-2023 03:00,Annan,Tainan City,111,Unhealthy for Sensitive Groups
31-12-2023 02:00,Annan,Tainan City,111,Unhealthy for Sensitive Groups
31-12-2023 01:00,Annan,Tainan City,106,Unhealthy for Sensitive Groups
31-12-2023 00:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
30-12-2023 23:00,Annan,Tainan City,97,Moderate
30-12-2023 22:00,Annan,Tainan City,94,Moderate
30-12-2023 21:00,Annan,Tainan City,92,Moderate
30-12-2023 20:00,Annan,Tainan City,93,Moderate
30-12-2023 19:00,Annan,Tainan City,94,Moderate
30-12-2023 18:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
30-12-2023 17:00,Annan,Tainan City,115,Unhealthy for Sensitive Groups
30-12-2023 16:00,Annan,Tainan City,122,Unhealthy for Sensitive Groups
30-12-2023 15:00,Annan,Tainan City,128,Unhealthy for Sensitive Groups
30-12-2023 14:00,Annan,Tainan City,122,Unhealthy for Sensitive Groups
30-12-2023 13:00,Annan,Tainan City,116,Unhealthy for Sensitive Groups
30-12-2023 12:00,Annan,Tainan City,111,Unhealthy for Sensitive Groups
30-12-2023 11:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
30-12-2023 10:00,Annan,Tainan City,100,Moderate
30-12-2023 09:00,Annan,Tainan City,97,Moderate
30-12-2023 08:00,Annan,Tainan City,92,Moderate
30-12-2023 07:00,Annan,Tainan City,90,Moderate
30-12-2023 06:00,Annan,Tainan City,86,Moderate
30-12-2023 05:00,Annan,Tainan City,81,Moderate
30-12-2023 04:00,Annan,Tainan City,79,Moderate
30-12-2023 03:00,Annan,Tainan City,74,Moderate
30-12-2023 02:00,Annan,Tainan City,70,Moderate
30-12-2023 01:00,Annan,Tainan City,70,Moderate
30-12-2023 00:00,Annan,Tainan City,69,Moderate
29-12-2023 23:00,Annan,Tainan City,68,Moderate
29-12-2023 22:00,Annan,Tainan City,69,Moderate
29-12-2023 21:00,Annan,Tainan City,70,Moderate
29-12-2023 20:00,Annan,Tainan City,72,Moderate
29-12-2023 19:00,Annan,Tainan City,76,Moderate
29-12-2023 18:00,Annan,Tainan City,78,Moderate
29-12-2023 17:00,Annan,Tainan City,80,Moderate
29-12-2023 16:00,Annan,Tainan City,79,Moderate
29-12-2023 15:00,Annan,Tainan City,79,Moderate
29-12-2023 14:00,Annan,Tainan City,75,Moderate
29-12-2023 13:00,Annan,Tainan City,70,Moderate
29-12-2023 12:00,Annan,Tainan City,67,Moderate
29-12-2023 11:00,Annan,Tainan City,64,Moderate
29-12-2023 10:00,Annan,Tainan City,63,Moderate
29-12-2023 09:00,Annan,Tainan City,62,Moderate
29-12-2023 08:00,Annan,Tainan City,62,Moderate
29-12-2023 07:00,Annan,Tainan City,64,Moderate
29-12-2023 06:00,Annan,Tainan City,66,Moderate
29-12-2023 05:00,Annan,Tainan City,68,Moderate
29-12-2023 04:00,Annan,Tainan City,67,Moderate
29-12-2023 03:00,Annan,Tainan City,68,Moderate
29-12-2023 02:00,Annan,Tainan City,67,Moderate
29-12-2023 01:00,Annan,Tainan City,66,Moderate
29-12-2023 00:00,Annan,Tainan City,70,Moderate
28-12-2023 23:00,Annan,Tainan City,71,Moderate
28-12-2023 22:00,Annan,Tainan City,72,Moderate
28-12-2023 21:00,Annan,Tainan City,76,Moderate
28-12-2023 20:00,Annan,Tainan City,75,Moderate
28-12-2023 19:00,Annan,Tainan City,72,Moderate
28-12-2023 18:00,Annan,Tainan City,67,Moderate
28-12-2023 17:00,Annan,Tainan City,59,Moderate
28-12-2023 16:00,Annan,Tainan City,50,Good
28-12-2023 15:00,Annan,Tainan City,44,Good
28-12-2023 14:00,Annan,Tainan City,44,Good
28-12-2023 13:00,Annan,Tainan City,43,Good
28-12-2023 12:00,Annan,Tainan City,46,Good
28-12-2023 11:00,Annan,Tainan City,55,Moderate
28-12-2023 10:00,Annan,Tainan City,64,Moderate
28-12-2023 09:00,Annan,Tainan City,72,Moderate
28-12-2023 08:00,Annan,Tainan City,77,Moderate
28-12-2023 07:00,Annan,Tainan City,80,Moderate
28-12-2023 06:00,Annan,Tainan City,79,Moderate
28-12-2023 05:00,Annan,Tainan City,78,Moderate
28-12-2023 04:00,Annan,Tainan City,77,Moderate
28-12-2023 03:00,Annan,Tainan City,75,Moderate
28-12-2023 02:00,Annan,Tainan City,75,Moderate
28-12-2023 01:00,Annan,Tainan City,78,Moderate
28-12-2023 00:00,Annan,Tainan City,81,Moderate
27-12-2023 23:00,Annan,Tainan City,84,Moderate
27-12-2023 22:00,Annan,Tainan City,84,Moderate
27-12-2023 21:00,Annan,Tainan City,83,Moderate
27-12-2023 20:00,Annan,Tainan City,82,Moderate
27-12-2023 19:00,Annan,Tainan City,78,Moderate
27-12-2023 18:00,Annan,Tainan City,77,Moderate
27-12-2023 17:00,Annan,Tainan City,86,Moderate
27-12-2023 16:00,Annan,Tainan City,88,Moderate
27-12-2023 15:00,Annan,Tainan City,89,Moderate
27-12-2023 14:00,Annan,Tainan City,85,Moderate
27-12-2023 13:00,Annan,Tainan City,74,Moderate
27-12-2023 12:00,Annan,Tainan City,71,Moderate
27-12-2023 11:00,Annan,Tainan City,69,Moderate
27-12-2023 10:00,Annan,Tainan City,69,Moderate
27-12-2023 09:00,Annan,Tainan City,69,Moderate
27-12-2023 08:00,Annan,Tainan City,65,Moderate
27-12-2023 07:00,Annan,Tainan City,60,Moderate
27-12-2023 06:00,Annan,Tainan City,56,Moderate
27-12-2023 05:00,Annan,Tainan City,56,Moderate
27-12-2023 04:00,Annan,Tainan City,59,Moderate
27-12-2023 03:00,Annan,Tainan City,63,Moderate
27-12-2023 02:00,Annan,Tainan City,65,Moderate
27-12-2023 01:00,Annan,Tainan City,67,Moderate
27-12-2023 00:00,Annan,Tainan City,71,Moderate
26-12-2023 23:00,Annan,Tainan City,75,Moderate
26-12-2023 22:00,Annan,Tainan City,77,Moderate
26-12-2023 21:00,Annan,Tainan City,80,Moderate
26-12-2023 20:00,Annan,Tainan City,81,Moderate
26-12-2023 19:00,Annan,Tainan City,87,Moderate
26-12-2023 18:00,Annan,Tainan City,95,Moderate
26-12-2023 17:00,Annan,Tainan City,101,Unhealthy for Sensitive Groups
26-12-2023 16:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
26-12-2023 15:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
26-12-2023 14:00,Annan,Tainan City,101,Unhealthy for Sensitive Groups
26-12-2023 13:00,Annan,Tainan City,97,Moderate
26-12-2023 12:00,Annan,Tainan City,95,Moderate
26-12-2023 11:00,Annan,Tainan City,94,Moderate
26-12-2023 10:00,Annan,Tainan City,92,Moderate
26-12-2023 09:00,Annan,Tainan City,89,Moderate
26-12-2023 08:00,Annan,Tainan City,88,Moderate
26-12-2023 07:00,Annan,Tainan City,84,Moderate
26-12-2023 06:00,Annan,Tainan City,82,Moderate
26-12-2023 05:00,Annan,Tainan City,79,Moderate
26-12-2023 04:00,Annan,Tainan City,76,Moderate
26-12-2023 03:00,Annan,Tainan City,76,Moderate
26-12-2023 02:00,Annan,Tainan City,75,Moderate
26-12-2023 01:00,Annan,Tainan City,75,Moderate
26-12-2023 00:00,Annan,Tainan City,76,Moderate
25-12-2023 23:00,Annan,Tainan City,76,Moderate
25-12-2023 22:00,Annan,Tainan City,78,Moderate
25-12-2023 21:00,Annan,Tainan City,77,Moderate
25-12-2023 20:00,Annan,Tainan City,76,Moderate
25-12-2023 19:00,Annan,Tainan City,76,Moderate
25-12-2023 18:00,Annan,Tainan City,72,Moderate
25-12-2023 17:00,Annan,Tainan City,69,Moderate
25-12-2023 16:00,Annan,Tainan City,64,Moderate
25-12-2023 15:00,Annan,Tainan City,57,Moderate
25-12-2023 14:00,Annan,Tainan City,56,Moderate
25-12-2023 13:00,Annan,Tainan City,53,Moderate
25-12-2023 12:00,Annan,Tainan City,53,Moderate
25-12-2023 11:00,Annan,Tainan City,55,Moderate
25-12-2023 10:00,Annan,Tainan City,54,Moderate
25-12-2023 09:00,Annan,Tainan City,54,Moderate
25-12-2023 08:00,Annan,Tainan City,53,Moderate
25-12-2023 07:00,Annan,Tainan City,53,Moderate
25-12-2023 06:00,Annan,Tainan City,53,Moderate
25-12-2023 05:00,Annan,Tainan City,57,Moderate
25-12-2023 04:00,Annan,Tainan City,59,Moderate
25-12-2023 03:00,Annan,Tainan City,60,Moderate
25-12-2023 02:00,Annan,Tainan City,63,Moderate
25-12-2023 01:00,Annan,Tainan City,60,Moderate
25-12-2023 00:00,Annan,Tainan City,60,Moderate
24-12-2023 23:00,Annan,Tainan City,58,Moderate
24-12-2023 22:00,Annan,Tainan City,55,Moderate
24-12-2023 21:00,Annan,Tainan City,57,Moderate
24-12-2023 20:00,Annan,Tainan City,58,Moderate
24-12-2023 19:00,Annan,Tainan City,69,Moderate
24-12-2023 18:00,Annan,Tainan City,77,Moderate
24-12-2023 17:00,Annan,Tainan City,74,Moderate
24-12-2023 16:00,Annan,Tainan City,61,Moderate
24-12-2023 15:00,Annan,Tainan City,45,Good
24-12-2023 14:00,Annan,Tainan City,41,Good
24-12-2023 13:00,Annan,Tainan City,38,Good
24-12-2023 12:00,Annan,Tainan City,35,Good
24-12-2023 11:00,Annan,Tainan City,37,Good
24-12-2023 10:00,Annan,Tainan City,38,Good
24-12-2023 09:00,Annan,Tainan City,42,Good
24-12-2023 08:00,Annan,Tainan City,47,Good
24-12-2023 07:00,Annan,Tainan City,55,Moderate
24-12-2023 06:00,Annan,Tainan City,62,Moderate
24-12-2023 05:00,Annan,Tainan City,66,Moderate
24-12-2023 04:00,Annan,Tainan City,71,Moderate
24-12-2023 03:00,Annan,Tainan City,73,Moderate
24-12-2023 02:00,Annan,Tainan City,81,Moderate
24-12-2023 01:00,Annan,Tainan City,88,Moderate
24-12-2023 00:00,Annan,Tainan City,94,Moderate
23-12-2023 23:00,Annan,Tainan City,100,Moderate
23-12-2023 22:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
23-12-2023 21:00,Annan,Tainan City,107,Unhealthy for Sensitive Groups
23-12-2023 20:00,Annan,Tainan City,105,Unhealthy for Sensitive Groups
23-12-2023 19:00,Annan,Tainan City,100,Moderate
23-12-2023 18:00,Annan,Tainan City,96,Moderate
23-12-2023 17:00,Annan,Tainan City,90,Moderate
23-12-2023 16:00,Annan,Tainan City,89,Moderate
23-12-2023 15:00,Annan,Tainan City,88,Moderate
23-12-2023 14:00,Annan,Tainan City,87,Moderate
23-12-2023 13:00,Annan,Tainan City,88,Moderate
23-12-2023 12:00,Annan,Tainan City,85,Moderate
23-12-2023 11:00,Annan,Tainan City,78,Moderate
23-12-2023 10:00,Annan,Tainan City,72,Moderate
23-12-2023 09:00,Annan,Tainan City,66,Moderate
23-12-2023 08:00,Annan,Tainan City,63,Moderate
23-12-2023 07:00,Annan,Tainan City,65,Moderate
23-12-2023 06:00,Annan,Tainan City,65,Moderate
23-12-2023 05:00,Annan,Tainan City,66,Moderate
23-12-2023 04:00,Annan,Tainan City,66,Moderate
23-12-2023 03:00,Annan,Tainan City,66,Moderate
23-12-2023 02:00,Annan,Tainan City,64,Moderate
